ID,F1.1,F1.2,F1.3
111840614751,未知,北京,未知
111840614754,未知,未知,未知
111840614854,未知,上海,未知
111840619055,未知,江苏,未知
111840619356,未知,上海,未知
111840619559,未知,江苏,未知
111840619957,未知,安徽,未知
111840646251,女,四川,未知
111840646255,未知,上海,未知
111840646451,男,未知,未知
111840646455,未知,辽宁,未知
111840646551,女,北京,未知
111840646954,女,上海,未知
111840648357,女,北京,70后
111840648550,未知,上海,未知
111840648754,女,四川,未知
111840714151,女,上海,80后
111840714154,未知,北京,未知
111840714254,女,北京,70后
111840714352,未知,未知,未知
111840714454,未知,北京,未知
111840714550,未知,辽宁,未知
111840714654,男,云南,未知
111840714957,女,天津,未知
111840719157,男,上海,未知
111840719454,未知,北京,未知
111840719456,未知,北京,未知
111840719459,未知,福建,未知
111840719558,未知,湖南,未知
111840719851,未知,上海,70后
111840719856,未知,重庆,未知
111840746152,女,湖北,未知
111840746352,未知,重庆,未知
111840746453,未知,上海,未知
111840746652,男,江苏,未知
111840746656,未知,上海,未知
111840746851,未知,上海,未知
111840746853,女,上海,未知
111840746956,男,江苏,未知
111840748550,未知,上海,未知
111840748751,未知,江苏,未知
111840748758,未知,江苏,未知
111840814454,未知,上海,未知
111840819759,未知,江西,未知
111840819956,未知,上海,未知
111840846150,未知,北京,未知
111840846158,未知,浙江,未知
111840846353,未知,辽宁,未知
111840846358,未知,山东,未知
111840846552,未知,江苏,未知
111840846650,男,江苏,80后
111840846652,未知,浙江,未知
111840846653,未知,上海,未知
111840848357,未知,北京,未知
111840848758,女,未知,未知
111840914255,未知,广东,未知
111840914459,未知,上海,未知
111840914854,女,辽宁,70后
111840914855,女,广东,80后
111840919050,未知,北京,未知
111840919253,未知,上海,未知
111840919456,女,江苏,80后
111840919550,未知,浙江,未知
111840919554,未知,北京,未知
111840919753,未知,重庆,未知
111840919852,女,广东,未知
111840919858,未知,未知,70后
111840919955,未知,北京,未知
111840946152,未知,上海,未知
111840946252,未知,上海,未知
111840946355,未知,上海,未知
111840946454,女,北京,未知
111840946459,未知,北京,未知
111840946754,男,四川,70后
111840946756,未知,重庆,未知
111840946858,未知,上海,未知
111840946954,未知,北京,未知
111840948551,未知,吉林,未知
111840948555,男,广东,60后
111841014459,未知,北京,未知
111841014958,未知,浙江,未知
111841019553,未知,上海,未知
111841019558,女,江苏,未知
111841019753,未知,北京,未知
111841046355,未知,未知,未知
111841046453,未知,上海,未知
111841046950,未知,未知,未知
111841048759,男,北京,未知
111841119255,未知,广东,未知
111841119658,未知,江苏,未知
111841119853,未知,北京,未知
111841119855,男,广东,80后
111841146052,未知,上海,未知
111841146758,未知,广东,未知
111841146850,女,上海,未知
111841148357,未知,广东,未知
111841148750,未知,北京,未知
111841148755,未知,上海,未知
111841219257,女,湖南,90后
111841246056,未知,北京,未知
111841246254,男,广东,80后
111841246553,未知,广东,未知
111841248554,未知,北京,未知
111841248555,未知,陕西,未知
111841319550,未知,北京,未知
111841319658,女,上海,未知
111841346753,未知,吉林,未知
111841348353,未知,北京,未知
111841348553,未知,黑龙江,未知
111841348554,女,北京,未知
111841414451,女,浙江,未知
111841414459,男,上海,未知
111841414852,未知,浙江,未知
111841414856,女,广东,未知
111841414956,未知,北京,未知
111841414957,女,福建,未知
111841419852,未知,广东,未知
111841446154,未知,湖南,未知
111841446752,未知,广东,未知
111841446859,女,广东,未知
111841519254,男,广东,未知
111841519255,男,北京,未知
111841519259,女,未知,未知
111841519659,女,北京,未知
111841546159,未知,广东,未知
111841546252,未知,上海,未知
111841546855,男,北京,未知
111841614452,男,未知,未知
111841619159,未知,四川,未知
111841619453,未知,广东,未知
111841619553,男,北京,未知
111841646154,未知,广东,未知
111841646155,未知,辽宁,未知
111841646356,男,浙江,80后
111841646859,男,广东,未知
111841648555,未知,上海,未知
111841648756,男,北京,70后
111841714952,未知,浙江,未知
111841719153,男,上海,未知
111841746150,未知,上海,未知
111841746152,未知,北京,未知
111841746957,未知,未知,未知
111841814055,未知,江西,未知
111841814450,未知,陕西,未知
111841814457,男,北京,80后
111841819154,未知,天津,未知
111841819156,未知,上海,未知
111841819256,女,北京,未知
111841819351,女,黑龙江,未知
111841819755,未知,上海,未知
111841846056,男,北京,80后
111841846057,未知,北京,未知
111841846153,女,广东,未知
111841846250,未知,湖北,未知
111841846753,未知,上海,未知
111841848352,女,未知,未知
111841848359,未知,北京,未知
111841914053,未知,广东,未知
111841914855,未知,上海,80后
111841919750,未知,广东,未知
111841946454,男,福建,未知
111841946656,未知,四川,未知
111841946758,男,北京,80后
111841946953,未知,湖北,未知
111842014054,未知,广东,未知
111842014056,未知,广东,未知
111842014256,未知,北京,未知
111842014257,未知,上海,未知
111842014656,未知,北京,未知
111842014953,未知,湖北,未知
111842014954,男,浙江,70后
111842019253,男,上海,80后
111842019451,未知,浙江,未知
111842019553,未知,北京,未知
111842019759,未知,山东,未知
111842019952,未知,江苏,未知
111842046155,未知,上海,未知
111842046257,未知,上海,未知
111842046354,女,四川,未知
111842046357,未知,北京,未知
111842046558,女,广东,未知
111842046650,未知,广东,未知
111842046657,女,未知,未知
111842046751,未知,广东,未知
111842046853,男,广东,未知
111842048550,男,北京,未知
111842114052,未知,上海,未知
111842114259,男,浙江,60后
111842114455,未知,上海,未知
111842114857,未知,上海,未知
111842119051,男,四川,未知
111842119456,未知,北京,未知
111842119458,未知,上海,未知
111842119759,未知,北京,未知
111842119857,女,北京,未知
111842119957,未知,北京,未知
111842146052,未知,上海,未知
111842146053,男,北京,70后
111842146259,未知,北京,未知
111842146350,女,广东,80后
111842146452,未知,北京,未知
111842148757,女,北京,80后
111842214152,未知,安徽,未知
111842214457,未知,山东,未知
111842214652,未知,上海,未知
111842214958,未知,未知,未知
111842219454,女,未知,未知
111842219455,男,浙江,未知
111842219555,未知,上海,未知
111842246150,未知,上海,未知
111842246456,未知,重庆,未知
111842246950,女,云南,80后
111842246954,女,江苏,80后
111842248354,女,广东,80后
111842248357,女,广东,80后
111842314457,未知,上海,80后
111842314856,男,江西,90后
111842319357,未知,四川,未知
111842346052,男,山东,80后
111842346359,未知,广东,未知
111842346550,男,未知,未知
111842346555,男,未知,未知
111842346656,未知,上海,未知
111842346958,未知,北京,80后
111842348751,未知,未知,未知
111842412056,未知,未知,未知
111842412453,未知,上海,未知
111842412558,未知,上海,未知
111842412654,女,天津,未知
111842412655,未知,上海,70后
111842412757,女,广东,80后
111842412850,未知,北京,未知
111842412859,未知,江西,未知
111842414052,未知,广东,未知
111842414453,未知,北京,未知
111842414553,男,北京,未知
111842414556,未知,未知,未知
111842414558,未知,北京,未知
111842414752,未知,河北,80后
111842414859,未知,北京,未知
111842414951,未知,云南,未知
111842415157,女,福建,未知
111842415255,女,上海,未知
111842415455,未知,上海,未知
111842415458,未知,浙江,80后
111842415655,未知,四川,未知
111842415757,未知,未知,未知
111842417451,未知,广东,未知
111842417854,未知,北京,未知
111842419055,未知,北京,未知
111842419258,未知,上海,未知
111842419350,未知,上海,未知
111842419558,未知,天津,未知
111842419658,女,上海,未知
111842419754,女,北京,80后
111842419855,未知,江苏,未知
111842419858,未知,四川,未知
111842446154,未知,北京,未知
111842446252,未知,北京,未知
111842446256,未知,未知,未知
111842446354,男,未知,80后
111842446451,男,北京,未知
111842446454,未知,江苏,未知
111842446553,男,未知,未知
111842446556,未知,上海,未知
111842446659,未知,上海,未知
111842448356,未知,上海,未知
111842448357,男,上海,未知
111842514155,未知,上海,未知
111842519259,未知,北京,未知
111842519450,未知,上海,未知
111842519459,未知,北京,未知
111842519953,未知,未知,未知
111842546255,女,福建,未知
111842546858,未知,浙江,未知
111842548750,未知,云南,未知
111842614056,未知,上海,未知
111842614152,未知,浙江,未知
111842614456,男,广东,00后
111842614458,未知,北京,未知
111842619054,女,北京,未知
111842619152,未知,浙江,70后
111842619353,未知,上海,未知
111842619552,未知,浙江,未知
111842646158,未知,北京,未知
111842646259,未知,上海,未知
111842646356,男,未知,未知
111842646451,女,上海,未知
111842646452,未知,广东,未知
111842646453,男,广西,80后
111842646458,未知,上海,未知
111842646658,未知,江苏,未知
111842646750,女,江苏,未知
111842646752,未知,江苏,未知
111842646851,女,北京,未知
111842646855,男,天津,未知
111842646858,未知,上海,未知
111842646952,女,广东,未知
111842648357,男,陕西,90后
111842648551,未知,未知,未知
111842648556,未知,上海,未知
111842648756,女,上海,未知
111842712157,男,北京,80后
111842712557,女,上海,未知
111842712656,未知,广东,未知
111842712657,未知,上海,未知
111842712755,未知,北京,未知
111842712758,未知,上海,未知
111842714150,未知,北京,未知
111842714557,男,江苏,70后
111842715158,女,江苏,未知
111842715359,未知,上海,未知
111842715452,未知,广东,未知
111842715453,未知,广东,未知
111842715459,女,辽宁,未知
111842715754,未知,辽宁,未知
111842715852,未知,天津,未知
111842717354,未知,上海,未知
111842717454,未知,上海,未知
111842717459,男,浙江,未知
111842717559,男,湖北,80后
111842717951,女,广东,未知
111842717953,未知,广东,未知
111842719350,未知,四川,未知
111842746056,未知,浙江,未知
111842746157,男,北京,未知
111842746351,未知,上海,未知
111842746355,未知,广东,未知
111842746358,女,湖北,未知
111842746558,女,北京,70后
111842746654,未知,四川,未知
111842746751,未知,北京,未知
111842746952,未知,江苏,未知
111842746954,男,北京,70后
111842746956,未知,上海,未知
111842748353,未知,上海,80后
111842748551,未知,重庆,未知
111842748557,男,未知,90后
111842814256,未知,河北,未知
111842814350,未知,江苏,未知
111842814356,未知,四川,未知
111842814550,女,未知,未知
111842814555,男,内蒙古,未知
111842814558,未知,上海,未知
111842814853,未知,江苏,未知
111842814955,女,上海,未知
111842814956,未知,上海,未知
111842815652,未知,福建,未知
111842815755,未知,北京,未知
111842815756,未知,广东,未知
111842815957,未知,浙江,未知
111842819053,未知,重庆,未知
111842819156,女,重庆,80后
111842819451,男,未知,90后
111842819456,女,广东,70后
111842819459,女,北京,未知
111842819650,未知,北京,未知
111842819951,男,广东,未知
111842846051,未知,上海,未知
111842846154,未知,广西,未知
111842846250,未知,浙江,未知
111842846258,未知,上海,70后
111842846558,未知,广东,未知
111842846655,未知,上海,未知
111842846750,未知,上海,未知
111842848751,未知,江苏,未知
